1.0739 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
40.7382 	INFO 	Loaded monitor calibration from ['2021_02_10 14:14']
42.0900 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023B037B52E8>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000023B036C4B00>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1920, 1080]), stencilBits=0, stereo=False, units='deg', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
42.0900 	EXP 	window1: mouseVisible = True
42.0901 	EXP 	window1: recordFrameIntervals = False
42.2565 	EXP 	window1: recordFrameIntervals = True
43.2438 	WARNING 	t of last frame was 20.16ms (=1/49)
43.9248 	WARNING 	Couldn't measure a consistent frame rate.
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

44.1656 	EXP 	Created break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='break_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
44.1691 	EXP 	Created postbreak_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='postbreak_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Get Ready!', units='deg', win=Window(...), wrapWidth=15.0)
44.1702 	EXP 	Created fixation1 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixation1', opacity=0.0, ori=array(0.), pos=array([0., 0.]), size=array([0.8, 0.8]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
44.1741 	EXP 	Created red_dot = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor='Red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=0, name='red_dot', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.6, 0.6]), units='deg', vertices=ndarray(...), win=Window(...))
44.1751 	EXP 	Created fixation2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixation2', opacity=0.0, ori=array(0.), pos=array([0., 0.]), size=array([0.1, 0.1]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
44.1828 	EXP 	Created pursuit_or_saccade_dot = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-7.0, fillColor='Red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=0, name='pursuit_or_saccade_dot', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.6, 0.6]), units='deg', vertices=ndarray(...), win=Window(...))
44.2315 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
44.2320 	EXP 	New trial (rep=0, index=0): None
45.2781 	WARNING 	t of last frame was 1353.39ms (=1/0)
45.2781 	EXP 	fixation1: autoDraw = True
45.2781 	EXP 	red_dot: autoDraw = True
45.7949 	EXP 	fixation1: autoDraw = False
45.7949 	EXP 	fixation2: autoDraw = True
46.2947 	EXP 	fixation2: autoDraw = False
46.2947 	EXP 	pursuit_or_saccade_dot: autoDraw = True
46.3102 	EXP 	red_dot: autoDraw = False
47.4108 	EXP 	pursuit_or_saccade_dot: autoDraw = False
47.4165 	EXP 	New trial (rep=1, index=0): None
48.4270 	WARNING 	t of last frame was 1016.22ms (=1/0)
48.4270 	EXP 	break_text: autoDraw = False
48.4270 	EXP 	postbreak_text: autoDraw = False
48.4270 	EXP 	fixation1: autoDraw = False
48.4270 	EXP 	red_dot: autoDraw = False
48.4270 	EXP 	fixation2: autoDraw = False
48.4270 	EXP 	pursuit_or_saccade_dot: autoDraw = False
48.4270 	EXP 	fixation1: autoDraw = True
48.4270 	EXP 	red_dot: autoDraw = True
48.9312 	EXP 	fixation1: autoDraw = False
48.9312 	EXP 	fixation2: autoDraw = True
49.4303 	EXP 	fixation2: autoDraw = False
49.4303 	EXP 	pursuit_or_saccade_dot: autoDraw = True
49.4478 	EXP 	red_dot: autoDraw = False
50.5496 	EXP 	pursuit_or_saccade_dot: autoDraw = False
50.5550 	EXP 	New trial (rep=2, index=0): None
51.5662 	WARNING 	t of last frame was 1016.63ms (=1/0)
51.5662 	EXP 	break_text: autoDraw = False
51.5662 	EXP 	postbreak_text: autoDraw = False
51.5662 	EXP 	fixation1: autoDraw = False
51.5662 	EXP 	red_dot: autoDraw = False
51.5662 	EXP 	fixation2: autoDraw = False
51.5662 	EXP 	pursuit_or_saccade_dot: autoDraw = False
51.5662 	EXP 	fixation1: autoDraw = True
51.5662 	EXP 	red_dot: autoDraw = True
52.0655 	EXP 	fixation1: autoDraw = False
52.0655 	EXP 	fixation2: autoDraw = True
52.5670 	EXP 	fixation2: autoDraw = False
52.5670 	EXP 	pursuit_or_saccade_dot: autoDraw = True
52.5845 	EXP 	red_dot: autoDraw = False
53.6845 	EXP 	pursuit_or_saccade_dot: autoDraw = False
53.6899 	EXP 	New trial (rep=3, index=0): None
54.7006 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
54.7006 	EXP 	break_text: autoDraw = False
54.7006 	EXP 	postbreak_text: autoDraw = False
54.7006 	EXP 	fixation1: autoDraw = False
54.7006 	EXP 	red_dot: autoDraw = False
54.7006 	EXP 	fixation2: autoDraw = False
54.7006 	EXP 	pursuit_or_saccade_dot: autoDraw = False
54.7006 	EXP 	fixation1: autoDraw = True
54.7006 	EXP 	red_dot: autoDraw = True
55.2037 	EXP 	fixation1: autoDraw = False
55.2037 	EXP 	fixation2: autoDraw = True
55.7056 	EXP 	fixation2: autoDraw = False
55.7056 	EXP 	pursuit_or_saccade_dot: autoDraw = True
55.7210 	EXP 	red_dot: autoDraw = False
56.8223 	EXP 	pursuit_or_saccade_dot: autoDraw = False
56.8269 	EXP 	New trial (rep=4, index=0): None
57.8405 	EXP 	break_text: autoDraw = False
57.8405 	EXP 	postbreak_text: autoDraw = False
57.8405 	EXP 	fixation1: autoDraw = False
57.8405 	EXP 	red_dot: autoDraw = False
57.8405 	EXP 	fixation2: autoDraw = False
57.8405 	EXP 	pursuit_or_saccade_dot: autoDraw = False
57.8405 	EXP 	fixation1: autoDraw = True
57.8405 	EXP 	red_dot: autoDraw = True
58.3390 	EXP 	fixation1: autoDraw = False
58.3390 	EXP 	fixation2: autoDraw = True
58.8392 	EXP 	fixation2: autoDraw = False
58.8392 	EXP 	pursuit_or_saccade_dot: autoDraw = True
58.8574 	EXP 	red_dot: autoDraw = False
59.9585 	EXP 	pursuit_or_saccade_dot: autoDraw = False
59.9638 	EXP 	New trial (rep=5, index=0): None
60.9741 	EXP 	break_text: autoDraw = False
60.9741 	EXP 	postbreak_text: autoDraw = False
60.9741 	EXP 	fixation1: autoDraw = False
60.9741 	EXP 	red_dot: autoDraw = False
60.9741 	EXP 	fixation2: autoDraw = False
60.9741 	EXP 	pursuit_or_saccade_dot: autoDraw = False
60.9741 	EXP 	fixation1: autoDraw = True
60.9741 	EXP 	red_dot: autoDraw = True
61.4760 	EXP 	fixation1: autoDraw = False
61.4760 	EXP 	fixation2: autoDraw = True
61.9774 	EXP 	fixation2: autoDraw = False
61.9774 	EXP 	pursuit_or_saccade_dot: autoDraw = True
61.9937 	EXP 	red_dot: autoDraw = False
63.0931 	EXP 	pursuit_or_saccade_dot: autoDraw = False
63.0987 	EXP 	New trial (rep=6, index=0): None
64.1106 	EXP 	break_text: autoDraw = False
64.1106 	EXP 	postbreak_text: autoDraw = False
64.1106 	EXP 	fixation1: autoDraw = False
64.1106 	EXP 	red_dot: autoDraw = False
64.1106 	EXP 	fixation2: autoDraw = False
64.1106 	EXP 	pursuit_or_saccade_dot: autoDraw = False
64.1106 	EXP 	fixation1: autoDraw = True
64.1106 	EXP 	red_dot: autoDraw = True
64.6126 	EXP 	fixation1: autoDraw = False
64.6126 	EXP 	fixation2: autoDraw = True
65.1139 	EXP 	fixation2: autoDraw = False
65.1139 	EXP 	pursuit_or_saccade_dot: autoDraw = True
65.1310 	EXP 	red_dot: autoDraw = False
66.2323 	EXP 	pursuit_or_saccade_dot: autoDraw = False
66.2369 	EXP 	New trial (rep=7, index=0): None
67.2493 	EXP 	break_text: autoDraw = False
67.2493 	EXP 	postbreak_text: autoDraw = False
67.2493 	EXP 	fixation1: autoDraw = False
67.2493 	EXP 	red_dot: autoDraw = False
67.2493 	EXP 	fixation2: autoDraw = False
