1.0573 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.0791 	INFO 	Loaded monitor calibration from ['2021_02_10 14:14']
8.5215 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002381E776278>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002381E584A58>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=2, size=array([1920, 1080]), stencilBits=0, stereo=False, units='deg', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.5216 	EXP 	window1: mouseVisible = True
8.5216 	EXP 	window1: recordFrameIntervals = False
8.6879 	EXP 	window1: recordFrameIntervals = True
8.8719 	DEBUG 	Screen (2) actual frame rate measured at 59.82
8.8719 	EXP 	window1: recordFrameIntervals = False
9.1052 	EXP 	Created break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='break_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
9.1083 	EXP 	Created postbreak_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='postbreak_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Get Ready!', units='deg', win=Window(...), wrapWidth=15.0)
9.1093 	EXP 	Created fixation1 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixation1', opacity=0.0, ori=array(0.), pos=array([0., 0.]), size=array([0.8, 0.8]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
9.1132 	EXP 	Created red_dot = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-4.0, fillColor='Red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=0, name='red_dot', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.4, 0.4]), units='deg', vertices=ndarray(...), win=Window(...))
9.1142 	EXP 	Created fixation2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-5.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixation2', opacity=0.0, ori=array(0.), pos=array([0., 0.]), size=array([0.1, 0.1]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
9.1218 	EXP 	Created pursuit_or_saccade_dot = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-7.0, fillColor='Red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=0, name='pursuit_or_saccade_dot', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.4, 0.4]), units='deg', vertices=ndarray(...), win=Window(...))
9.1595 	EXP 	Created sequence: random, trialTypes=1, nReps=500, seed=None
9.1612 	EXP 	New trial (rep=0, index=0): None
10.1980 	EXP 	fixation1: autoDraw = True
10.1980 	EXP 	red_dot: autoDraw = True
10.7067 	EXP 	fixation1: autoDraw = False
10.7067 	EXP 	fixation2: autoDraw = True
11.2077 	EXP 	fixation2: autoDraw = False
11.2077 	EXP 	pursuit_or_saccade_dot: autoDraw = True
11.2237 	EXP 	red_dot: autoDraw = False
12.3596 	EXP 	New trial (rep=1, index=0): None
13.3698 	EXP 	pursuit_or_saccade_dot: autoDraw = False
13.3698 	EXP 	break_text: autoDraw = False
13.3698 	EXP 	postbreak_text: autoDraw = False
13.3698 	EXP 	fixation1: autoDraw = False
13.3698 	EXP 	red_dot: autoDraw = False
13.3698 	EXP 	fixation2: autoDraw = False
13.3698 	EXP 	pursuit_or_saccade_dot: autoDraw = False
13.3698 	EXP 	fixation1: autoDraw = True
13.3698 	EXP 	red_dot: autoDraw = True
13.8764 	EXP 	fixation1: autoDraw = False
13.8764 	EXP 	fixation2: autoDraw = True
14.3770 	EXP 	fixation2: autoDraw = False
14.3770 	EXP 	pursuit_or_saccade_dot: autoDraw = True
14.3937 	EXP 	red_dot: autoDraw = False
15.5265 	EXP 	New trial (rep=2, index=0): None
16.5363 	EXP 	pursuit_or_saccade_dot: autoDraw = False
16.5363 	EXP 	break_text: autoDraw = False
16.5363 	EXP 	postbreak_text: autoDraw = False
16.5363 	EXP 	fixation1: autoDraw = False
16.5363 	EXP 	red_dot: autoDraw = False
16.5363 	EXP 	fixation2: autoDraw = False
16.5363 	EXP 	pursuit_or_saccade_dot: autoDraw = False
16.5363 	EXP 	fixation1: autoDraw = True
16.5363 	EXP 	red_dot: autoDraw = True
17.0461 	EXP 	fixation1: autoDraw = False
17.0461 	EXP 	fixation2: autoDraw = True
17.5484 	EXP 	fixation2: autoDraw = False
17.5484 	EXP 	pursuit_or_saccade_dot: autoDraw = True
17.5633 	EXP 	red_dot: autoDraw = False
18.6962 	EXP 	New trial (rep=3, index=0): None
19.7064 	EXP 	pursuit_or_saccade_dot: autoDraw = False
19.7064 	EXP 	break_text: autoDraw = False
19.7064 	EXP 	postbreak_text: autoDraw = False
19.7064 	EXP 	fixation1: autoDraw = False
19.7064 	EXP 	red_dot: autoDraw = False
19.7064 	EXP 	fixation2: autoDraw = False
19.7064 	EXP 	pursuit_or_saccade_dot: autoDraw = False
19.7064 	EXP 	fixation1: autoDraw = True
19.7064 	EXP 	red_dot: autoDraw = True
20.2161 	EXP 	fixation1: autoDraw = False
20.2161 	EXP 	fixation2: autoDraw = True
20.7164 	EXP 	fixation2: autoDraw = False
20.7164 	EXP 	pursuit_or_saccade_dot: autoDraw = True
20.7331 	EXP 	red_dot: autoDraw = False
21.8663 	EXP 	New trial (rep=4, index=0): None
22.8770 	EXP 	pursuit_or_saccade_dot: autoDraw = False
22.8770 	EXP 	break_text: autoDraw = False
22.8770 	EXP 	postbreak_text: autoDraw = False
22.8770 	EXP 	fixation1: autoDraw = False
22.8770 	EXP 	red_dot: autoDraw = False
22.8770 	EXP 	fixation2: autoDraw = False
22.8770 	EXP 	pursuit_or_saccade_dot: autoDraw = False
22.8770 	EXP 	fixation1: autoDraw = True
22.8770 	EXP 	red_dot: autoDraw = True
23.3860 	EXP 	fixation1: autoDraw = False
23.3860 	EXP 	fixation2: autoDraw = True
23.8862 	EXP 	fixation2: autoDraw = False
23.8862 	EXP 	pursuit_or_saccade_dot: autoDraw = True
23.9030 	EXP 	red_dot: autoDraw = False
25.0355 	EXP 	New trial (rep=5, index=0): None
26.0461 	EXP 	pursuit_or_saccade_dot: autoDraw = False
26.0461 	EXP 	break_text: autoDraw = False
26.0461 	EXP 	postbreak_text: autoDraw = False
26.0461 	EXP 	fixation1: autoDraw = False
26.0461 	EXP 	red_dot: autoDraw = False
26.0461 	EXP 	fixation2: autoDraw = False
26.0461 	EXP 	pursuit_or_saccade_dot: autoDraw = False
26.0461 	EXP 	fixation1: autoDraw = True
26.0461 	EXP 	red_dot: autoDraw = True
26.5558 	EXP 	fixation1: autoDraw = False
26.5558 	EXP 	fixation2: autoDraw = True
27.0565 	EXP 	fixation2: autoDraw = False
27.0565 	EXP 	pursuit_or_saccade_dot: autoDraw = True
27.0730 	EXP 	red_dot: autoDraw = False
28.2054 	EXP 	New trial (rep=6, index=0): None
