1.0560 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
36.9945 	INFO 	Loaded monitor calibration from ['2021_02_10 14:14']
38.3924 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E33E830630>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E33EA95EB8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=2, size=array([1920, 1080]), stencilBits=0, stereo=False, units='deg', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
38.3925 	EXP 	window1: mouseVisible = True
38.3925 	EXP 	window1: recordFrameIntervals = False
38.5603 	EXP 	window1: recordFrameIntervals = True
38.8102 	DEBUG 	Screen (2) actual frame rate measured at 60.99
38.8102 	EXP 	window1: recordFrameIntervals = False
39.0519 	EXP 	Created break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='break_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='deg', win=Window(...), wrapWidth=15.0)
39.0552 	EXP 	Created postbreak_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='postbreak_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Get Ready!', units='deg', win=Window(...), wrapWidth=15.0)
39.0563 	EXP 	Created fixation1 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-3.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixation1', opacity=0.0, ori=array(0.), pos=array([0., 0.]), size=array([0.8, 0.8]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
39.0583 	EXP 	Created dots_stimulus = DotStim(__class__=<class 'psychopy.visual.dot.DotStim'>, autoLog=True, coherence=0.8, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, dir=0.0, dotLife=50, dotSize=6.013829333333335, element=None, fieldPos=array([0., 0.]), fieldShape='circle', fieldSize=array([20., 20.]), nDots=300, name='dots_stimulus', noiseDots='direction', opacity=1.0, rgb=array([1., 1., 1.]), signalDots='same', speed=0.1, units='deg', win=Window(...))
39.0620 	EXP 	Created blackout = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-5.0, fillColor='Black', fillColorSpace='named', fillRGB=array([0., 0., 0.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=0, name='blackout', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([4., 4.]), units='deg', vertices=ndarray(...), win=Window(...))
39.0649 	EXP 	Created red_dot = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-6.0, fillColor='Red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=0, name='red_dot', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.4, 0.4]), units='deg', vertices=ndarray(...), win=Window(...))
39.0660 	EXP 	Created fixation2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-7.0, fillColor=array([0., 0., 0.]), fillColorSpace='rgb', interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineWidth=1, name='fixation2', opacity=0.0, ori=array(0.), pos=array([0., 0.]), size=array([0.1, 0.1]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
39.0739 	EXP 	Created pursuit_or_saccade_dot = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-9.0, fillColor='Red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0., 0., 0.]), lineWidth=0, name='pursuit_or_saccade_dot', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.4, 0.4]), units='deg', vertices=ndarray(...), win=Window(...))
39.1207 	EXP 	Created sequence: random, trialTypes=1, nReps=500, seed=None
39.1224 	EXP 	New trial (rep=0, index=0): None
40.1639 	EXP 	dots_stimulus: coherence = 0.06
40.1639 	EXP 	dots_stimulus: dir = 180.0
40.1639 	EXP 	fixation1: autoDraw = True
40.1639 	EXP 	red_dot: autoDraw = True
41.1777 	EXP 	fixation1: autoDraw = False
41.1777 	EXP 	dots_stimulus: autoDraw = True
41.1777 	EXP 	blackout: autoDraw = True
41.4780 	EXP 	dots_stimulus: autoDraw = False
41.4780 	EXP 	blackout: autoDraw = False
41.4780 	EXP 	fixation2: autoDraw = True
42.4804 	EXP 	fixation2: autoDraw = False
42.4804 	EXP 	pursuit_or_saccade_dot: autoDraw = True
42.4972 	EXP 	red_dot: autoDraw = False
43.6307 	EXP 	pursuit_or_saccade_dot: autoDraw = False
44.1961 	EXP 	New trial (rep=1, index=0): None
44.9965 	DATA 	Keypress: right
45.2070 	EXP 	break_text: autoDraw = False
45.2070 	EXP 	postbreak_text: autoDraw = False
45.2070 	EXP 	fixation1: autoDraw = False
45.2070 	EXP 	dots_stimulus: autoDraw = False
45.2070 	EXP 	blackout: autoDraw = False
45.2070 	EXP 	red_dot: autoDraw = False
45.2070 	EXP 	fixation2: autoDraw = False
45.2070 	EXP 	pursuit_or_saccade_dot: autoDraw = False
45.2070 	EXP 	dots_stimulus: coherence = 0.48
45.2070 	EXP 	dots_stimulus: dir = 0.0
45.2070 	EXP 	fixation1: autoDraw = True
45.2070 	EXP 	red_dot: autoDraw = True
46.2182 	EXP 	fixation1: autoDraw = False
46.2182 	EXP 	dots_stimulus: autoDraw = True
46.2182 	EXP 	blackout: autoDraw = True
46.5336 	EXP 	dots_stimulus: autoDraw = False
46.5336 	EXP 	blackout: autoDraw = False
46.5336 	EXP 	fixation2: autoDraw = True
47.5357 	EXP 	fixation2: autoDraw = False
47.5357 	EXP 	pursuit_or_saccade_dot: autoDraw = True
47.5523 	EXP 	red_dot: autoDraw = False
48.6867 	EXP 	pursuit_or_saccade_dot: autoDraw = False
49.1981 	EXP 	New trial (rep=2, index=0): None
49.9994 	DATA 	Keypress: right
50.2089 	EXP 	break_text: autoDraw = False
50.2089 	EXP 	postbreak_text: autoDraw = False
50.2089 	EXP 	fixation1: autoDraw = False
50.2089 	EXP 	dots_stimulus: autoDraw = False
50.2089 	EXP 	blackout: autoDraw = False
50.2089 	EXP 	red_dot: autoDraw = False
50.2089 	EXP 	fixation2: autoDraw = False
50.2089 	EXP 	pursuit_or_saccade_dot: autoDraw = False
50.2089 	EXP 	dots_stimulus: coherence = 0.12
50.2089 	EXP 	dots_stimulus: dir = 0.0
50.2089 	EXP 	fixation1: autoDraw = True
50.2089 	EXP 	red_dot: autoDraw = True
51.2220 	EXP 	fixation1: autoDraw = False
51.2220 	EXP 	dots_stimulus: autoDraw = True
51.2220 	EXP 	blackout: autoDraw = True
51.5225 	EXP 	dots_stimulus: autoDraw = False
51.5225 	EXP 	blackout: autoDraw = False
51.5225 	EXP 	fixation2: autoDraw = True
52.5237 	EXP 	fixation2: autoDraw = False
52.5237 	EXP 	pursuit_or_saccade_dot: autoDraw = True
52.5397 	EXP 	red_dot: autoDraw = False
53.6734 	EXP 	pursuit_or_saccade_dot: autoDraw = False
54.1794 	DATA 	Keypress: left
54.2203 	EXP 	New trial (rep=3, index=0): None
55.2313 	EXP 	break_text: autoDraw = False
55.2313 	EXP 	postbreak_text: autoDraw = False
55.2313 	EXP 	fixation1: autoDraw = False
55.2313 	EXP 	dots_stimulus: autoDraw = False
55.2313 	EXP 	blackout: autoDraw = False
55.2313 	EXP 	red_dot: autoDraw = False
55.2313 	EXP 	fixation2: autoDraw = False
55.2313 	EXP 	pursuit_or_saccade_dot: autoDraw = False
55.2313 	EXP 	dots_stimulus: coherence = 0.03
55.2313 	EXP 	dots_stimulus: dir = 180.0
55.2313 	EXP 	fixation1: autoDraw = True
55.2313 	EXP 	red_dot: autoDraw = True
56.2442 	EXP 	fixation1: autoDraw = False
56.2442 	EXP 	dots_stimulus: autoDraw = True
56.2442 	EXP 	blackout: autoDraw = True
56.5446 	EXP 	dots_stimulus: autoDraw = False
56.5446 	EXP 	blackout: autoDraw = False
56.5446 	EXP 	fixation2: autoDraw = True
57.5467 	EXP 	fixation2: autoDraw = False
57.5467 	EXP 	pursuit_or_saccade_dot: autoDraw = True
57.5610 	EXP 	red_dot: autoDraw = False
58.6965 	EXP 	pursuit_or_saccade_dot: autoDraw = False
59.4580 	EXP 	New trial (rep=4, index=0): None
60.2587 	DATA 	Keypress: left
60.4686 	EXP 	break_text: autoDraw = False
60.4686 	EXP 	postbreak_text: autoDraw = False
60.4686 	EXP 	fixation1: autoDraw = False
60.4686 	EXP 	dots_stimulus: autoDraw = False
60.4686 	EXP 	blackout: autoDraw = False
60.4686 	EXP 	red_dot: autoDraw = False
60.4686 	EXP 	fixation2: autoDraw = False
60.4686 	EXP 	pursuit_or_saccade_dot: autoDraw = False
60.4686 	EXP 	dots_stimulus: coherence = 0.24
60.4686 	EXP 	dots_stimulus: dir = 0.0
60.4686 	EXP 	fixation1: autoDraw = True
60.4686 	EXP 	red_dot: autoDraw = True
61.4820 	EXP 	fixation1: autoDraw = False
61.4820 	EXP 	dots_stimulus: autoDraw = True
61.4820 	EXP 	blackout: autoDraw = True
61.7833 	EXP 	dots_stimulus: autoDraw = False
61.7833 	EXP 	blackout: autoDraw = False
61.7833 	EXP 	fixation2: autoDraw = True
62.7841 	EXP 	fixation2: autoDraw = False
62.7841 	EXP 	pursuit_or_saccade_dot: autoDraw = True
62.8013 	EXP 	red_dot: autoDraw = False
63.9348 	EXP 	pursuit_or_saccade_dot: autoDraw = False
64.3276 	EXP 	New trial (rep=5, index=0): None
65.1286 	DATA 	Keypress: left
65.3381 	EXP 	break_text: autoDraw = False
65.3381 	EXP 	postbreak_text: autoDraw = False
65.3381 	EXP 	fixation1: autoDraw = False
65.3381 	EXP 	dots_stimulus: autoDraw = False
65.3381 	EXP 	blackout: autoDraw = False
65.3381 	EXP 	red_dot: autoDraw = False
65.3381 	EXP 	fixation2: autoDraw = False
65.3381 	EXP 	pursuit_or_saccade_dot: autoDraw = False
65.3381 	EXP 	dots_stimulus: coherence = 0.24
65.3381 	EXP 	dots_stimulus: dir = 180.0
65.3381 	EXP 	fixation1: autoDraw = True
65.3381 	EXP 	red_dot: autoDraw = True
66.3375 	EXP 	fixation1: autoDraw = False
66.3375 	EXP 	dots_stimulus: autoDraw = True
66.3375 	EXP 	blackout: autoDraw = True
66.6385 	EXP 	dots_stimulus: autoDraw = False
66.6385 	EXP 	blackout: autoDraw = False
66.6385 	EXP 	fixation2: autoDraw = True
67.6388 	EXP 	fixation2: autoDraw = False
67.6388 	EXP 	pursuit_or_saccade_dot: autoDraw = True
67.6553 	EXP 	red_dot: autoDraw = False
68.7886 	EXP 	pursuit_or_saccade_dot: autoDraw = False
69.1943 	DATA 	Keypress: left
69.2338 	EXP 	New trial (rep=6, index=0): None
70.2444 	EXP 	break_text: autoDraw = False
70.2444 	EXP 	postbreak_text: autoDraw = False
70.2444 	EXP 	fixation1: autoDraw = False
70.2444 	EXP 	dots_stimulus: autoDraw = False
70.2444 	EXP 	blackout: autoDraw = False
70.2444 	EXP 	red_dot: autoDraw = False
70.2444 	EXP 	fixation2: autoDraw = False
70.2444 	EXP 	pursuit_or_saccade_dot: autoDraw = False
70.2444 	EXP 	dots_stimulus: coherence = 0.03
70.2444 	EXP 	dots_stimulus: dir = 0.0
70.2444 	EXP 	fixation1: autoDraw = True
70.2444 	EXP 	red_dot: autoDraw = True
71.2587 	EXP 	fixation1: autoDraw = False
71.2587 	EXP 	dots_stimulus: autoDraw = True
71.2587 	EXP 	blackout: autoDraw = True
71.5594 	EXP 	dots_stimulus: autoDraw = False
71.5594 	EXP 	blackout: autoDraw = False
71.5594 	EXP 	fixation2: autoDraw = True
72.5602 	EXP 	fixation2: autoDraw = False
72.5602 	EXP 	pursuit_or_saccade_dot: autoDraw = True
72.5759 	EXP 	red_dot: autoDraw = False
73.7112 	EXP 	pursuit_or_saccade_dot: autoDraw = False
74.1396 	EXP 	New trial (rep=7, index=0): None
74.9404 	DATA 	Keypress: right
75.1505 	EXP 	break_text: autoDraw = False
75.1505 	EXP 	postbreak_text: autoDraw = False
75.1505 	EXP 	fixation1: autoDraw = False
75.1505 	EXP 	dots_stimulus: autoDraw = False
75.1505 	EXP 	blackout: autoDraw = False
75.1505 	EXP 	red_dot: autoDraw = False
75.1505 	EXP 	fixation2: autoDraw = False
75.1505 	EXP 	pursuit_or_saccade_dot: autoDraw = False
75.1505 	EXP 	dots_stimulus: coherence = 0.12
75.1505 	EXP 	dots_stimulus: dir = 0.0
75.1505 	EXP 	fixation1: autoDraw = True
75.1505 	EXP 	red_dot: autoDraw = True
76.1631 	EXP 	fixation1: autoDraw = False
76.1631 	EXP 	dots_stimulus: autoDraw = True
76.1631 	EXP 	blackout: autoDraw = True
76.4630 	EXP 	dots_stimulus: autoDraw = False
76.4630 	EXP 	blackout: autoDraw = False
76.4630 	EXP 	fixation2: autoDraw = True
77.4645 	EXP 	fixation2: autoDraw = False
77.4645 	EXP 	pursuit_or_saccade_dot: autoDraw = True
77.4813 	EXP 	red_dot: autoDraw = False
78.6152 	EXP 	pursuit_or_saccade_dot: autoDraw = False
79.1111 	EXP 	New trial (rep=8, index=0): None
79.9130 	DATA 	Keypress: left
80.1223 	EXP 	break_text: autoDraw = False
80.1223 	EXP 	postbreak_text: autoDraw = False
80.1223 	EXP 	fixation1: autoDraw = False
80.1223 	EXP 	dots_stimulus: autoDraw = False
80.1223 	EXP 	blackout: autoDraw = False
80.1223 	EXP 	red_dot: autoDraw = False
80.1223 	EXP 	fixation2: autoDraw = False
80.1223 	EXP 	pursuit_or_saccade_dot: autoDraw = False
80.1223 	EXP 	dots_stimulus: coherence = 0.06
