trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,dots_stimulus.started,dots_stimulus.stopped,blackout.started,blackout.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,response.keys,response.rt,response.started,response.stopped,coh,dir,correct,pursuit_saccade_isLeft,congruent,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
0,0,0,0,None,None,None,None,11.181570700005977,12.182595999998739,12.182595999998739,12.48283690000244,12.182595999998739,12.48283690000244,11.181570700005977,13.500449400002253,12.48283690000244,13.48384200000146,13.48384200000146,13.48384200000146,left,3.00477490000776,13.48384200000146,None,0.48,180.0,0,1.0,1,-1,10.163904260017445,,90,2,0,30,0,2021_Feb_09_2046,testDots,2020.2.5,59.929474992279324,
