trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
0,0,0,0,None,None,None,None,19.448499200000015,19.958490399999846,19.448499200000015,20.47323829999982,19.958490399999846,20.457248199999867,20.457248199999867,21.641395799999827,1.0,1362.988309,18.410056259999966,,90,1,0,30,1,2021_Feb_25_1422,testDotsStepRampPilot,2020.2.5,59.12625584170708,
1,0,1,0,None,None,None,None,22.65742669999986,23.159118099999887,22.65742669999986,23.681389299999864,23.159118099999887,23.661495899999863,23.661495899999863,24.844986199999994,1.0,1366.225452,21.65825895999983,,90,1,0,30,1,2021_Feb_25_1422,testDotsStepRampPilot,2020.2.5,59.12625584170708,
2,0,2,0,None,None,None,None,25.859898799999883,26.363498599999957,25.859898799999883,26.879640799999834,26.363498599999957,26.8631148999998,26.8631148999998,28.04949539999984,1.0,1369.428406,24.861849359999997,,90,1,0,30,1,2021_Feb_25_1422,testDotsStepRampPilot,2020.2.5,59.12625584170708,
