trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
10,0,10,0,None,None,None,None,41.89477730006911,42.40486580017023,41.89477730006911,42.92174110002816,42.40486580017023,42.905415600165725,42.905415600165725,41.89477730006911,0.0,-1,40.88658545014914,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
11,0,11,0,None,None,None,None,45.06420290004462,45.574329799972475,45.06420290004462,46.09160259994678,45.574329799972475,46.07511970004998,46.07511970004998,45.06420290004462,1.0,-1,44.05617435008753,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
12,0,12,0,None,None,None,None,48.23433680017479,48.74478910001926,48.23433680017479,49.2612735000439,48.74478910001926,49.24522419995628,49.24522419995628,48.23433680017479,0.0,-1,47.22596544993576,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
13,0,13,0,None,None,None,None,51.4040824000258,51.91398419998586,51.4040824000258,52.431642200099304,51.91398419998586,52.414400700014085,52.414400700014085,51.4040824000258,1.0,-1,50.395919449976645,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
14,0,14,0,None,None,None,None,54.573554900009185,55.0840786001645,54.573554900009185,55.6011328001041,55.0840786001645,55.58432160015218,55.58432160015218,54.573554900009185,1.0,-1,53.56565885001328,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
15,0,15,0,None,None,None,None,57.74379410012625,58.25399440014735,57.74379410012625,58.77140039997175,58.25399440014735,58.754353099968284,58.754353099968284,57.74379410012625,1.0,-1,56.735825450043194,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
16,0,16,0,None,None,None,None,60.91371610015631,61.42347460007295,60.91371610015631,61.94084489997476,61.42347460007295,61.923949300078675,61.923949300078675,60.91371610015631,1.0,-1,59.90534495015163,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
17,0,17,0,None,None,None,None,64.08423240017146,64.5935278001707,64.08423240017146,65.11024449998513,64.5935278001707,65.09363000001758,65.09363000001758,64.08423240017146,0.0,-1,63.074965749983676,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
18,0,18,0,None,None,None,None,67.25443110009655,67.76318949996494,67.25443110009655,68.28134360001422,67.76318949996494,68.2633847000543,68.2633847000543,67.25443110009655,1.0,-1,66.24525465012994,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
19,0,19,0,None,None,None,None,70.4234456999693,70.93310260004364,70.4234456999693,71.44994800002314,70.93310260004364,71.43354500015266,71.43354500015266,70.4234456999693,0.0,-1,69.41460735013243,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
20,0,20,0,None,None,None,None,73.59325240016915,74.10256230016239,73.59325240016915,74.61972610000521,74.10256230016239,74.6032792001497,74.6032792001497,73.59325240016915,1.0,-1,72.58495295012835,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
21,0,21,0,None,None,None,None,76.76331640011631,77.27261100010946,76.76331640011631,77.78999830014072,77.27261100010946,77.7729092000518,77.7729092000518,76.76331640011631,1.0,-1,75.75430985016283,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
22,0,22,0,None,None,None,None,79.93206500005908,80.44232999999076,79.93206500005908,80.95937100006267,80.44232999999076,80.94350280007347,80.94350280007347,79.93206500005908,0.0,-1,78.92419625015464,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
23,0,23,0,None,None,None,None,83.10337280016392,83.61199770006351,83.10337280016392,84.12986400001682,83.61199770006351,84.11258630012162,84.11258630012162,83.10337280016392,0.0,-1,82.09383945015725,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
24,0,24,0,None,None,None,None,86.27271619997919,86.78184480010532,86.27271619997919,87.29890609998256,86.78184480010532,87.28313470003195,87.28313470003195,86.27271619997919,0.0,-1,85.2635999500053,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
25,0,25,0,None,None,None,None,89.4421832000371,89.95175760006532,89.4421832000371,90.46875050012022,89.95175760006532,90.45225189998746,90.45225189998746,89.4421832000371,1.0,-1,88.4345484500518,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
26,0,26,0,None,None,None,None,92.61256190016866,93.1219887000043,92.61256190016866,93.63870110013522,93.1219887000043,93.62189229996875,93.62189229996875,92.61256190016866,0.0,-1,91.60361725010443,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
27,0,27,0,None,None,None,None,95.78254869999364,96.29201650014147,95.78254869999364,96.80882830009796,96.29201650014147,96.79191090003587,96.79191090003587,95.78254869999364,1.0,-1,94.7740201499546,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
28,0,28,0,None,None,None,None,98.95088939997368,99.46156950015575,98.95088939997368,99.9792613000609,99.46156950015575,99.96190260001458,99.96190260001458,98.95088939997368,1.0,-1,97.94297055003699,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
29,0,29,0,None,None,None,None,102.12104250001721,102.63254410005175,102.12104250001721,103.16598149994388,102.63254410005175,103.14807210001163,103.14807210001163,102.12104250001721,1.0,-1,101.11266925011296,,90,1,0,30,0,2021_Feb_25_1124,testDotsStepRampPilot,2020.2.5,59.82052641321986,
