trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,dots_stimulus.started,dots_stimulus.stopped,blackout.started,blackout.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,response.keys,response.rt,response.started,response.stopped,coh,dir,correct,pursuit_saccade_isLeft,congruent,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
0,0,0,0,None,None,None,None,18.698892499996873,19.713339399997494,19.713339399997494,20.013558699996793,19.713339399997494,20.013558699996793,18.698892499996873,21.031872399995336,20.013558699996793,21.014646099996753,21.014646099996753,22.165744899997662,left,0.48420289999921806,22.165744899997662,None,0.06,0.0,0,0.0,1,-1,17.677240020000315,,1,1,0,30,0,2021_Feb_10_1440,testDots,2020.2.5,60.06500234403009,
1,0,1,0,None,None,None,None,23.68761209999502,24.701611499993305,24.701611499993305,25.002013199999055,24.701611499993305,25.002013199999055,23.68761209999502,26.019821499998216,25.002013199999055,26.002829099998053,26.002829099998053,27.154174699993746,right,0.3679231999994954,27.154174699993746,None,0.03,0.0,0,0.0,1,-1,22.68304205999884,,1,1,0,30,0,2021_Feb_10_1440,testDots,2020.2.5,60.06500234403009,
2,0,2,0,None,None,None,None,28.5737369999988,29.57335609999427,29.57335609999427,29.873362499994982,29.57335609999427,29.873362499994982,28.5737369999988,30.891169499998796,29.873362499994982,30.874479099999007,30.874479099999007,32.02667729999666,left,0.5109594000023208,32.02667729999666,None,0.24,0.0,0,1.0,0,-1,27.571537859996894,,1,1,0,30,0,2021_Feb_10_1440,testDots,2020.2.5,60.06500234403009,
3,0,3,0,None,None,None,None,33.57922739999776,34.59488459999557,34.59488459999557,34.89504389999638,34.59488459999557,34.89504389999638,33.57922739999776,35.91330699999526,34.89504389999638,35.89616879999812,35.89616879999812,37.048015499996836,right,0.43409299999621,37.048015499996836,None,0.12,180.0,0,1.0,1,-1,32.57607665999676,,1,1,0,30,0,2021_Feb_10_1440,testDots,2020.2.5,60.06500234403009,
4,0,4,0,None,None,None,None,38.51696829999855,39.51647649999359,39.51647649999359,39.816717199995765,39.51647649999359,39.816717199995765,38.51696829999855,40.83503959999507,39.816717199995765,40.81763989999308,40.81763989999308,41.96879269999772,left,0.5289369000020088,41.96879269999772,None,0.48,180.0,0,0.0,0,-1,37.514332059993464,,1,1,0,30,0,2021_Feb_10_1440,testDots,2020.2.5,60.06500234403009,
