trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,dots_stimulus.started,dots_stimulus.stopped,blackout.started,blackout.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,response.keys,response.rt,response.started,response.stopped,coh,dir,correct,pursuit_saccade_isLeft,congruent,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
0,0,0,0,None,None,None,None,12.851354300000821,13.863184600006207,13.863184600006207,14.163460100011434,13.863184600006207,14.163460100011434,12.851354300000821,15.181132500001695,14.163460100011434,15.164429500000551,15.164429500000551,16.315682900007232,left,1.7679487999994308,16.315682900007232,None,0.06,0.0,0,1.0,0,-1,11.82809062001179,,2,1,0,3,0,2021_Feb_09_2049,testDots,2020.2.5,60.16470690204187,
1,0,1,0,None,None,None,None,19.1152129000111,20.119466500007547,20.119466500007547,20.419825600009062,20.119466500007547,20.419825600009062,19.1152129000111,21.437351500004297,20.419825600009062,21.420785100010107,21.420785100010107,22.571865600009914,right,2.823646499993629,22.571865600009914,None,0.12,180.0,0,1.0,1,-1,18.117424780005237,,2,1,0,3,0,2021_Feb_09_2049,testDots,2020.2.5,60.16470690204187,
2,0,2,0,None,None,None,None,26.438167400003294,27.443452300009085,27.443452300009085,27.743712499999674,27.443452300009085,27.743712499999674,26.438167400003294,28.761381700009224,27.743712499999674,28.744639099997585,28.744639099997585,29.8958624000079,right,0.8595379999896977,29.8958624000079,None,0.48,180.0,0,0.0,0,-1,25.441540480006367,,2,1,0,3,0,2021_Feb_09_2049,testDots,2020.2.5,60.16470690204187,
