trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
10,0,10,0,None,None,None,None,53.46929519996047,53.97039409982972,53.46929519996047,54.50385749991983,53.97039409982972,54.485591899836436,54.485591899836436,55.67309159995057,1.0,-504937.475144,52.46938476995565,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
11,0,11,0,None,None,None,None,56.68907359987497,57.19006579997949,56.68907359987497,57.72206369997002,57.19006579997949,57.707048299955204,57.707048299955204,58.89137249998748,0.0,-504934.255131,55.689768069935965,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
12,0,12,0,None,None,None,None,59.90858539985493,60.40974499983713,59.90858539985493,60.94365049991757,60.40974499983713,60.92633129982278,60.92633129982278,62.11137709999457,0.0,-504931.036231,58.90804896997288,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
13,0,13,0,None,None,None,None,63.12752029998228,63.62994909984991,63.12752029998228,64.14704769989476,63.62994909984991,64.13010199996643,64.13010199996643,65.3129255999811,1.0,-504927.816268,62.12805356997997,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
14,0,14,0,None,None,None,None,66.33184459991753,66.83337539993227,66.33184459991753,67.34995229984634,66.83337539993227,67.33131929999217,67.33131929999217,68.51796439988539,1.0,-504924.614954,65.3296020699665,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
15,0,15,0,None,None,None,None,69.53385329991579,70.03655679989606,69.53385329991579,70.55327119980939,70.03655679989606,70.53618309996091,70.53618309996091,71.7218755998183,0.0,-504921.410078,68.53464086987078,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
16,0,16,0,None,None,None,None,72.73806330002844,73.23913999996148,72.73806330002844,73.7563855999615,73.23913999996148,73.73955799988471,73.73955799988471,74.92393079982139,0.0,-504918.205955,71.7385520698037,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
17,0,17,0,None,None,None,None,75.94337799982168,76.44323909981176,75.94337799982168,76.95968839991838,76.44323909981176,76.94240229995921,76.94240229995921,78.12729509989731,0.0,-504915.0026,74.94060726980679,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
18,0,18,0,None,None,None,None,79.1446614000015,79.64590529981069,79.1446614000015,80.16307389992289,79.64590529981069,80.14665060001425,80.14665060001425,81.33006059983745,1.0,-504911.800331,78.14397156988271,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
19,0,19,0,None,None,None,None,82.34776239981875,82.84951719990931,82.34776239981875,83.36603809986264,82.84951719990931,83.34940319997258,83.34940319997258,84.53587219980545,1.0,-504908.59738,81.34673706982285,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
20,0,20,0,None,None,None,None,85.55162339983508,86.0517177998554,85.55162339983508,86.56987899984233,86.0517177998554,86.55171329993755,86.55171329993755,87.73678299994208,1.0,-504905.391315,84.55254866979085,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
21,0,21,0,None,None,None,None,88.75378739996813,89.25557829998434,88.75378739996813,89.77186219999567,89.25557829998434,89.75584469991736,89.75584469991736,90.93901049997658,1.0,-504902.190906,87.75345946992748,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
22,0,22,0,None,None,None,None,91.9571936998982,92.4594947998412,91.9571936998982,92.97554959985428,92.4594947998412,92.9591039000079,92.9591039000079,94.14580369996838,0.0,-504898.987702,90.95568696996197,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
23,0,23,0,None,None,None,None,95.16112139984034,95.66348559991457,95.16112139984034,96.19623339991085,95.66348559991457,96.1777694998309,96.1777694998309,97.36332829995081,1.0,-504895.781855,94.16248016995378,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
24,0,24,0,None,None,None,None,98.38076739991084,98.88034399994649,98.38076739991084,99.39932690002024,98.88034399994649,99.38099469989538,99.38099469989538,100.56433179997839,0.0,-504892.565042,97.3800047699362,regan_18_final,90,1,0,34,1,2021_Feb_25_1224,testDotsStepRampPilot,2020.2.5,59.92951086095656,
