trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_text.started,break_text.stopped,postbreak_text.started,postbreak_text.stopped,fixation1.started,fixation1.stopped,red_dot.started,red_dot.stopped,fixation2.started,fixation2.stopped,pursuit_or_saccade_dot.started,pursuit_or_saccade_dot.stopped,pursuit_saccade_isLeft,pupil_timestamp,psychopy_timestamp,participant,trials_per_condition,pursuit_or_saccade,practice_version,break_every_n_trials,pupil_on,date,expName,psychopyVersion,frameRate,
0,0,0,0,None,None,None,None,9.188053999999966,9.704917399999886,9.188053999999966,10.237165999999888,9.704917399999886,10.220488699999805,10.220488699999805,11.404930599999943,1.0,-1,8.168038399999887,,90,1,0,30,0,2021_Feb_25_1417,testDotsStepRampPilot,2020.2.5,59.895016015854736,
1,0,1,0,None,None,None,None,12.42069249999986,12.923145199999908,12.42069249999986,13.440411099999892,12.923145199999908,13.423663099999885,13.423663099999885,14.608179099999916,1.0,-1,11.421592479999935,,90,1,0,30,0,2021_Feb_25_1417,testDotsStepRampPilot,2020.2.5,59.895016015854736,
2,0,2,0,None,None,None,None,15.622351999999864,16.126284599999963,15.622351999999864,16.64349359999983,16.126284599999963,16.626836599999933,16.626836599999933,17.812950499999943,0.0,-1,14.624840979999908,,90,1,0,30,0,2021_Feb_25_1417,testDotsStepRampPilot,2020.2.5,59.895016015854736,
3,0,3,0,None,None,None,None,18.826907399999982,19.33117849999985,18.826907399999982,19.86339750000002,19.33117849999985,19.846706899999845,19.846706899999845,21.032781399999976,1.0,-1,17.829612379999936,,90,1,0,30,0,2021_Feb_25_1417,testDotsStepRampPilot,2020.2.5,59.895016015854736,
